"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-01-25","17.45","1.25",,"0.0","0.0",,"61","44",,"    1",,,,"    1",,,,,"    1","    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-01-26","13.42","0.01",,"0.0","0.0",,"44","35",,,,,,"    1",,,,,,,"    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-01-27","11.41","0.00",,"0.0","0.0",,"40","28",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-01-28","14.09","0.00",,"0.0","0.0",,"47","21",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-01-29","13.20","0.00",,"0.0","0.0",,"24","17",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-01-30","11.41","0.10",,"2.1","0.0",,"21","16",,"    1",,,,,,,"    1","    1",,,,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-01-31","9.62","0.00",,"0.0","2.0",,"30","14",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-01","10.07","0.00",,"0.0","0.0",,"36","21",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-02","3.80","0.00",,"0.1","0.0",,"36","22",,"    1",,,,,,,,,,,,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-03","6.71","0.02",,"0.5","1.0",,"40","31",,"    1",,,,,,,,,,"    1",,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-04","8.95","0.00",,"0.0","0.0",,"40","30",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-05","4.70","0.55",,"6.6","0.0",,"38","29",,"    1",,,,,,,,,,"    1",,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-06","17.67","1.85",,"21.9","17.0",,"29","17",,"    1","    1",,,,,,"    1","    1",,,,,"    1",,"    1",,"    1"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-07","10.29","0.00",,"0.0","20.0",,"32","14",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-08","11.41","0.00",,"0.0","14.0",,"35","13",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-09","4.92","0.55",,"6.5","11.0",,"37","19",,"    1","    1",,,,,,,"    1",,"    1",,,"    1",,"    1",,"    1"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-10","17.67","1.10",,"9.3","17.0",,"33","28",,"    1","    1","    1","    1","    1","    1",,"    1","    1",,,"    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-11","16.55","0.00",,"0.0","18.0",,"38","27",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-12","9.62","0.00",,"0.0","14.0",,"35","22",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-13","11.18","0.00",,"0.0","12.0",,"31","24",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-14","14.32","0.00",,"0.0","12.0",,"37","23",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-15","7.38","0.09",,"0.3","10.0",,"37","21",,"    1",,,,,"    1",,,,,"    1",,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-16","12.75","0.15",,"0.7","10.0",,"36","27",,"    1",,,,,,,,,,"    1",,,"    1",,"    1",,"    1"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-17","13.42","0.00",,"0.0","10.0",,"35","22",,,,,,,,,,,,,,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-18","14.54","0.00",,"0.0","9.0",,"43","31",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-19","15.66","0.00",,"0.0","8.0",,"43","31",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-20","11.63","0.00",,"0.0","6.0",,"43","32",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-21","10.74","0.00",,"0.0","5.0",,"46","26",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-22","6.49","0.18",,"0.0","4.0",,"40","29",,"    1",,"    1","    1","    1",,,,,,"    1",,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-23","13.42","0.83",,"0.0","2.0",,"39","35",,"    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-24","10.29","0.00",,"0.0","0.0",,"44","35",,"    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-25","14.32","0.13",,"1.7","0.0",,"39","27",,"    1",,,,"    1",,,"    1",,,"    1",,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-26","19.69","0.30",,"3.9","4.0",,"34","25",,,,,,,,,"    1","    1",,,,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-27","12.30","0.00",,"0.0","4.0",,"41","27",,"    1",,,,,,,,,,"    1",,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-02-28","9.40","0.00",,"0.0","2.0",,"42","31",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-01","15.21","0.00",,"0.0","0.0",,"48","35",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-02","6.26","0.02",,"0.0","0.0",,"45","34",,,,,,"    1",,,,,,,"    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-03","15.21","0.00",,"0.0","0.0",,"42","35",,,,,,"    1",,,"    1",,,,"    1",,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-04","15.21","0.00",,"0.0","0.0",,"47","34",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-05","12.97","0.00",,"0.0","0.0",,"50","34",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-06","9.17","0.00",,"0.0","0.0",,"53","29",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-07","7.61","0.00",,"0.0","0.0",,"56","31",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-08","8.50","0.00",,"0.0","0.0",,"60","36",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-09","6.26","0.00",,"0.0","0.0",,"63","36",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-10","4.92","0.00",,"0.0","0.0",,"63","36",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-11","5.82","0.00",,"0.0","0.0",,"60","42",,"    1",,,,"    1",,"    1","    1",,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-12","14.32","0.54",,"0.0","0.0",,"47","42",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-13","21.25","2.57",,"0.0","0.0",,"51","42",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-14","10.74","0.53",,"0.0","0.0",,"50","43",,"    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-15","13.42","0.12",,"0.0","0.0",,"46","41",,"    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-16","10.29","0.00",,"0.0","0.0",,"62","41",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-17","4.25","0.00",,"0.0","0.0",,"66","37",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-18","5.82","0.00",,"0.0","0.0",,"69","39",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-19","5.37","0.00",,"0.0","0.0",,"71","40",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-20","5.82","0.00",,"0.0","0.0",,"74","44",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-21","5.82","0.00",,"0.0","0.0",,"75","45",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-22","6.71","1.05",,"0.0","0.0",,"62","52",,"    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-23","10.29","0.01",,"0.0","0.0",,"53","45",,,,,,"    1",,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-24","14.76","0.00",,"0.0","0.0",,"64","46",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-25","9.62","0.01",,"0.0","0.0",,"70","42",,,,,,"    1",,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-26","15.66","0.14",,"0.0","0.0",,"56","36",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-27","8.95","0.00",,"0.0","0.0",,"48","31",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-28","10.07","0.78",,"0.0","0.0",,"59","32",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-29","6.49","1.12",,"0.0","0.0",,"57","52",,"    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-30","19.46","0.42",,"0.0","0.0",,"52","38",,"    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-03-31","12.53","0.02",,"0.0","0.0",,"65","42",,,,,,"    1",,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-01","4.70","0.00",,"0.0","0.0",,"72","46",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-02","4.70","0.00",,"0.0","0.0",,"74","44",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-03","4.47","0.00",,"0.0","0.0",,"71","46",,"    1",,,,,,,,,,"    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-04","5.14","0.00",,"0.0","0.0",,"76","49",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-05","6.26","0.00",,"0.0","0.0",,"80","50",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-06","7.38","0.02",,"0.0","0.0",,"87","57",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-07","10.51","0.00",,"0.0","0.0",,"89","62",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-08","12.97","0.26",,"0.0","0.0",,"84","60",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-09","15.21","0.28",,"0.0","0.0",,"61","45",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-10","11.63","0.00",,"0.0","0.0",,"61","42",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-11","9.17","0.00",,"0.0","0.0",,"76","47",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-12","7.38","0.00",,"0.0","0.0",,"68","52",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-13","5.82","0.06",,"0.0","0.0",,"55","44",,,,,,"    1",,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-14","6.26","0.00",,"0.0","0.0",,"65","40",,"    1",,,,,,,,,,"    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-15","6.26","0.00",,"0.0","0.0",,"74","48",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-16","7.16","0.19",,"0.0","0.0",,"75","51",,"    1",,,,"    1",,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-17","12.75","0.00",,"0.0","0.0",,"60","44",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-18","12.30","0.00",,"0.0","0.0",,"58","41",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-19","11.41","0.00",,"0.0","0.0",,"67","46",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-20","5.14","0.00",,"0.0","0.0",,"69","49",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-21","4.92","0.11",,"0.0","0.0",,"66","47",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-22","6.93","0.05",,"0.0","0.0",,"72","52",,"    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-23","10.07","0.00",,"0.0","0.0",,"68","48",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-24","6.93","0.01",,"0.0","0.0",,"68","46",,,,,,"    1",,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-25","9.62","0.98",,"0.0","0.0",,"53","47",,"    1",,"    1",,"    1",,,,,,,"    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-26","6.71","0.69",,"0.0","0.0",,"54","49",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-27","11.41","0.00",,"0.0","0.0",,"61","43",,,,,,,,,,,,,"    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-28","14.99","0.00",,"0.0","0.0",,"60","40",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-29","14.09","0.00",,"0.0","0.0",,"71","44",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-04-30","6.04","0.00",,"0.0","0.0",,"80","49",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-01","5.82","0.00",,"0.0","0.0",,"89","59",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-02","10.07","0.00",,"0.0","0.0",,"89","70",,,,,,"    1",,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-03","10.29","0.61",,"0.0","0.0",,"83","68",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-04","9.62","0.00",,"0.0","0.0",,"82","62",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-05","4.92","0.00",,"0.0","0.0",,"82","57",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-06","12.08","0.00",,"0.0","0.0",,"81","63",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-07","8.28","0.00",,"0.0","0.0",,"73","55",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-08","19.91","0.00",,"0.0","0.0",,"79","51",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-09","16.78","0.00",,"0.0","0.0",,"59","48",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-10","12.30","0.00",,"0.0","0.0",,"63","42",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-11","7.61","0.11",,"0.0","0.0",,"59","46",,"    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-12","8.72","0.33",,"0.0","0.0",,"55","48",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-13","6.71","0.00",,"0.0","0.0",,"68","46",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-14","12.53","0.57",,"0.0","0.0",,"85","57",,"    1",,"    1",,"    1",,"    1","    1",,,,"    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-15","11.18","0.00",,"0.0","0.0",,"76","63",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-16","8.50","0.00",,"0.0","0.0",,"73","58",,,,,,"    1",,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-17","4.70","0.01",,"0.0","0.0",,"71","54",,,,,,"    1",,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-18","14.54","0.62",,"0.0","0.0",,"54","51",,"    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-19","8.28","0.00",,"0.0","0.0",,"66","53",,,,,,,,,,,,,"    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-20","5.37","0.00",,"0.0","0.0",,"82","56",,,,,,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-21","3.36","0.00",,"0.0","0.0",,"87","61",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-22","6.71","0.01",,"0.0","0.0",,"76","63",,,,,,"    1",,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-23","9.62","0.10",,"0.0","0.0",,"75","62",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-24","8.50","0.00",,"0.0","0.0",,"77","62",,"    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-25","4.70","0.00",,"0.0","0.0",,"82","64",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-26","6.49","0.00",,"0.0","0.0",,"92","63",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-27","9.62","0.09",,"0.0","0.0",,"83","59",,"    1",,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-28","6.26","0.00",,"0.0","0.0",,"85","58",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-29","5.82","0.00",,"0.0","0.0",,"79","63",,,,,,"    1",,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-30","6.71","0.08",,"0.0","0.0",,"87","70",,"    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-05-31","7.38","0.00",,"0.0","0.0",,"93","67",,,,,,,,,,,,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-06-01","12.75","0.01",,"0.0","0.0",,"87","73",,,,"    1",,,,,,,,,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87327","-75.22678","3.0","2010-06-02","6.49","0.00",,"0.0","0.0",,"90","70",,,,,,,,"    1","    1",,,,,,,,,,
